OBJECTID,site_id,BASIN,ECO_REGION,HUC6_NAME,sample_date,chemical_name,result_value,result_unit,adj_result_value,Lat,Long,Eco_Region_Lvl_III,Class_A
1473,04-HONY_T36-0.9,4,7,Southwestern Lake Ontario,2019-07-23 16:00,chloride (as cl),83.7,mg/l,83.7,42.830186,-77.519034,,F
1474,04-HONY_T9-0.3,4,7,Southwestern Lake Ontario,2019-07-23 21:15,chloride (as cl),89.9,mg/l,89.9,42.996457,-77.644052,,F
1475,04-JCOX_S-3.7,4,7,Southwestern Lake Ontario,2019-07-23 20:30,chloride (as cl),112,mg/l,112,42.794639,-77.770032,,F
1476,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-04-05 10:30,chloride (as cl),19,mg/l,19,42.17102,-77.98788,,F
1477,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-06-14 10:30,chloride (as cl),25.5,mg/l,25.5,42.17102,-77.98788,,F
1478,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-05-18 10:30,chloride (as cl),15.6,mg/l,15.6,42.17102,-77.98788,,F
1479,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-06-28 10:30,chloride (as cl),23.7,mg/l,23.7,42.17102,-77.98788,,F
1480,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-10-04 10:45,chloride (as cl),34.7,mg/l,34.7,42.17102,-77.98788,,F
1481,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-07-26 10:15,chloride (as cl),24.8,mg/l,24.8,42.17102,-77.98788,,F
1482,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2019-07-25 13:00,chloride (as cl),21.2,mg/l,21.2,42.17102,-77.98788,,F
1483,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-04-26 10:30,chloride (as cl),25,mg/l,25,42.17102,-77.98788,,F
1484,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-10-25 10:45,chloride (as cl),27.4,mg/l,27.4,42.17102,-77.98788,,F
1485,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-08-16 10:40,chloride (as cl),29.6,mg/l,29.6,42.17102,-77.98788,,F
1486,04-KNIT-0.3,4,7,Southwestern Lake Ontario,2010-09-14 10:30,chloride (as cl),31.7,mg/l,31.7,42.17102,-77.98788,,F
1487,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-05-24 13:00,chloride (as cl),169,mg/l,169,43.11652,-77.6831,,F
1488,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-07-12 9:00,chloride (as cl),165,mg/l,165,43.11652,-77.6831,,F
1489,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-04-11,chloride (as cl),136,mg/l,136,43.11652,-77.6831,,F
1490,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-09-28 13:00,chloride (as cl),127,mg/l,127,43.11652,-77.6831,,F
1491,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-11-08 13:00,chloride (as cl),167,mg/l,167,43.11652,-77.6831,,F
1492,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-06-14 13:00,chloride (as cl),117,mg/l,117,43.11652,-77.6831,,F
1493,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-08-08,chloride (as cl),140,mg/l,140,43.11652,-77.6831,,F
1494,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-05-02 13:00,chloride (as cl),145,mg/l,145,43.11652,-77.6831,,F
1495,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-10-17 13:00,chloride (as cl),201,mg/l,201,43.11652,-77.6831,,F
1496,04-LBLA-1.0,4,7,Southwestern Lake Ontario,2005-09-06 13:00,chloride (as cl),142,mg/l,142,43.11652,-77.6831,,F
1497,04-LBRD-1.5,4,7,Southwestern Lake Ontario,2019-07-24 14:45,chloride (as cl),40.8,mg/l,40.8,42.787953,-77.896488,,F
1498,04-LCON-0.6,4,7,Southwestern Lake Ontario,2019-07-23 17:00,chloride (as cl),55.6,mg/l,55.6,42.8995,-77.75839,,F
1499,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-06-16 10:00,chloride (as cl),31.2,mg/l,31.2,42.63042,-77.59615,,F
1500,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-08-04 10:00,chloride (as cl),30.6,mg/l,30.6,42.63042,-77.59615,,F
1501,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-09-22 11:00,chloride (as cl),29,mg/l,29,42.63042,-77.59615,,F
1502,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-10-27 11:00,chloride (as cl),30.5,mg/l,30.5,42.63042,-77.59615,,F
1503,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-05-11 10:00,chloride (as cl),31.7,mg/l,31.7,42.63042,-77.59615,,F
1504,04-LIMK-1.3,4,7,Southwestern Lake Ontario,2015-04-21 10:00,chloride (as cl),34.7,mg/l,34.7,42.63042,-77.59615,,F
1505,04-MARH_T13-1.9,4,7,Southwestern Lake Ontario,2019-07-25 14:45,chloride (as cl),3.2,mg/l,3.2,42.0453,-77.72059,,F
1506,04-MCMI_S-5.0,4,7,Southwestern Lake Ontario,2019-07-23 18:30,chloride (as cl),39.7,mg/l,39.7,42.694427,-77.64282,,F
1507,04-MILD_T7-0.3,4,7,Southwestern Lake Ontario,2019-07-17 17:30,chloride (as cl),6.7,mg/l,6.7,42.535844,-77.622087,,F
1508,04-MILH-0.1,4,7,Southwestern Lake Ontario,2018-08-22 16:30,chloride (as cl),39.5,mg/l,39.5,42.78913,-77.51446,,F
1509,04-MILH-0.9,4,7,Southwestern Lake Ontario,2018-08-22 15:45,chloride (as cl),55.4,mg/l,55.4,42.78587,-77.49913,,F
1510,04-MILH-3.7,4,7,Southwestern Lake Ontario,2019-07-23 15:30,chloride (as cl),30.8,mg/l,30.8,42.77555,-77.45447,,F
1511,04-MILH_T13-0.1,4,7,Southwestern Lake Ontario,2019-07-23 16:15,chloride (as cl),2.8,mg/l,2.8,42.771332,-77.451601,,F
1512,04-MUCK-4.3,4,7,Southwestern Lake Ontario,2019-07-24 12:30,chloride (as cl),86.6,mg/l,86.6,42.961785,-77.966507,,F
1513,04-MUDG_T72-0.3,4,7,Oswego,2019-07-18 13:45,chloride (as cl),56.5,mg/l,56.5,42.789316,-77.394607,,F
1514,04-NUND_T4-1.4,4,7,Southwestern Lake Ontario,2019-07-25 14:00,chloride (as cl),19.2,mg/l,19.2,42.061322,-77.879,,F
1515,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-08-03 11:00,chloride (as cl),66.3,mg/l,66.3,43.01923,-77.74744,,F
1516,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-06-16 13:00,chloride (as cl),45,mg/l,45,43.01923,-77.74744,,F
1517,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-05-13 10:00,chloride (as cl),71.1,mg/l,71.1,43.01923,-77.74744,,F
1518,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-11-08 11:00,chloride (as cl),66.5,mg/l,66.5,43.01923,-77.74744,,F
1519,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-08-08,chloride (as cl),50,mg/l,50,43.01923,-77.74744,,F
1520,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-10-27 9:00,chloride (as cl),77.4,mg/l,77.4,43.01923,-77.74744,,F
1521,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-07-12 8:00,chloride (as cl),54,mg/l,54,43.01923,-77.74744,,F
1522,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-04-12,chloride (as cl),50,mg/l,50,43.01923,-77.74744,,F
1523,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-05-24 11:00,chloride (as cl),54.8,mg/l,54.8,43.01923,-77.74744,,F
1524,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-09-21 11:00,chloride (as cl),65.2,mg/l,65.2,43.01923,-77.74744,,F
1525,04-OATK-1.5,4,7,Southwestern Lake Ontario,2019-07-23 21:00,chloride (as cl),58.4,mg/l,58.4,43.01923,-77.74744,,F
1526,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-09-06 11:00,chloride (as cl),55.8,mg/l,55.8,43.01923,-77.74744,,F
1527,04-OATK-1.5,4,7,Southwestern Lake Ontario,2015-04-20 12:00,chloride (as cl),64.3,mg/l,64.3,43.01923,-77.74744,,F
1528,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-05-02 11:00,chloride (as cl),53.1,mg/l,53.1,43.01923,-77.74744,,F
1529,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-10-17 11:00,chloride (as cl),60.6,mg/l,60.6,43.01923,-77.74744,,F
1530,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-06-13 11:00,chloride (as cl),37.1,mg/l,37.1,43.01923,-77.74744,,F
1531,04-OATK-1.5,4,7,Southwestern Lake Ontario,2005-09-28 11:00,chloride (as cl),57.8,mg/l,57.8,43.01923,-77.74744,,F
1532,04-OATK-4.2,4,7,Southwestern Lake Ontario,2018-08-22 21:30,chloride (as cl),50.8,mg/l,50.8,43.01026,-77.79209,,F
1533,04-OATK-4.2,4,7,Southwestern Lake Ontario,2019-07-23 20:00,chloride (as cl),58,mg/l,58,43.01026,-77.79209,,F
1534,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-10-28 13:00,chloride (as cl),79.2,mg/l,79.2,42.761035,-78.141473,,F
1535,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-09-22 13:00,chloride (as cl),58.7,mg/l,58.7,42.761035,-78.141473,,F
1536,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-05-11 13:00,chloride (as cl),51.4,mg/l,51.4,42.761035,-78.141473,,F
1537,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-06-16 13:00,chloride (as cl),36.4,mg/l,36.4,42.761035,-78.141473,,F
1538,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-08-04 13:00,chloride (as cl),61.3,mg/l,61.3,42.761035,-78.141473,,F
1539,04-OATK-46.2,4,7,Southwestern Lake Ontario,2015-04-21 11:00,chloride (as cl),24.7,mg/l,24.7,42.761035,-78.141473,,F
1540,04-OATK-5.8,4,7,Southwestern Lake Ontario,2018-08-22 20:30,chloride (as cl),49.4,mg/l,49.4,43.00563,-77.82015,,F
1541,04-OATK_T17-0.2,4,7,Southwestern Lake Ontario,2018-08-22 18:30,chloride (as cl),40.1,mg/l,40.1,42.862,-78.05299,,F
1542,04-OATK_T17-0.4,4,7,Southwestern Lake Ontario,2018-08-22 19:30,chloride (as cl),39.6,mg/l,39.6,42.864,-78.054,,F
1543,04-PATG-0.3,4,7,Southwestern Lake Ontario,2019-07-24 17:45,chloride (as cl),36.8,mg/l,36.8,42.61027,-77.72497,,F
1544,04-PERL-1.0,4,7,Southwestern Lake Ontario,2019-07-24 13:30,chloride (as cl),64.5,mg/l,64.5,42.84831,-78.04304,,F
1545,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-10-04 12:00,chloride (as cl),22.5,mg/l,22.5,42.22676,-78.03119,,F
1546,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-04-26 11:45,chloride (as cl),17.8,mg/l,17.8,42.22676,-78.03119,,F
1547,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-09-14 11:45,chloride (as cl),28.3,mg/l,28.3,42.22676,-78.03119,,F
1548,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-10-25 12:15,chloride (as cl),16.8,mg/l,16.8,42.22676,-78.03119,,F
1549,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-08-16 12:00,chloride (as cl),30.5,mg/l,30.5,42.22676,-78.03119,,F
1550,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-04-06 9:45,chloride (as cl),16.9,mg/l,16.9,42.22676,-78.03119,,F
1551,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-07-26 11:35,chloride (as cl),19.8,mg/l,19.8,42.22676,-78.03119,,F
1552,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-05-18 11:50,chloride (as cl),13.8,mg/l,13.8,42.22676,-78.03119,,F
1553,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-06-14 11:30,chloride (as cl),17.9,mg/l,17.9,42.22676,-78.03119,,F
1554,04-PHIP-0.1,4,7,Southwestern Lake Ontario,2010-06-28 11:35,chloride (as cl),12.2,mg/l,12.2,42.22676,-78.03119,,F
1555,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-08-04 10:00,chloride (as cl),5.97,mg/l,5.97,42.21377,-77.98157,,F
1556,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2019-07-25 14:00,chloride (as cl),2.2,mg/l,2.2,42.21377,-77.98157,,F
1557,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-06-16 10:00,chloride (as cl),,mg/l,0.15,42.21377,-77.98157,,F
1558,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-10-28 10:00,chloride (as cl),4.79,mg/l,4.79,42.21377,-77.98157,,F
1559,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-04-20 10:00,chloride (as cl),2.7,mg/l,2.7,42.21377,-77.98157,,F
1560,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-05-11 10:00,chloride (as cl),2.2,mg/l,2.2,42.21377,-77.98157,,F
1561,04-PLBO-3.3,4,7,Southwestern Lake Ontario,2015-09-22 10:00,chloride (as cl),5.98,mg/l,5.98,42.21377,-77.98157,,F
1562,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-08-08,chloride (as cl),46.4,mg/l,46.4,42.73598,-77.84183,,F
1563,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-09-28 10:00,chloride (as cl),44.2,mg/l,44.2,42.73598,-77.84183,,F
1564,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2019-10-21 4:00,chloride (as cl),55.2,mg/l,55.2,42.73598,-77.84183,,F
1565,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-09-06 10:00,chloride (as cl),42.5,mg/l,42.5,42.73598,-77.84183,,F
1566,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2018-04-17 16:00,chloride (as cl),24.1,mg/l,24.1,42.73598,-77.84183,,F
1567,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-10-17 10:00,chloride (as cl),48.2,mg/l,48.2,42.73598,-77.84183,,F
1568,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-04-12,chloride (as cl),33.4,mg/l,33.4,42.73598,-77.84183,,F
1569,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-05-02 10:00,chloride (as cl),32.6,mg/l,32.6,42.73598,-77.84183,,F
1570,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2019-08-13 16:00,chloride (as cl),48.8,mg/l,48.8,42.73598,-77.84183,,F
1571,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-07-11 15:00,chloride (as cl),42.6,mg/l,42.6,42.73598,-77.84183,,F
1572,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2017-06-13 10:00,chloride (as cl),53.3,mg/l,53.3,42.73598,-77.84183,,F
1573,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-11-08 9:00,chloride (as cl),44.7,mg/l,44.7,42.73598,-77.84183,,F
1574,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2018-06-12 13:00,chloride (as cl),50.2,mg/l,50.2,42.73598,-77.84183,,F
1575,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-05-24 9:00,chloride (as cl),39.8,mg/l,39.8,42.73598,-77.84183,,F
1576,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2017-08-15 10:00,chloride (as cl),52.7,mg/l,52.7,42.73598,-77.84183,,F
1577,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2005-06-13 10:00,chloride (as cl),41.7,mg/l,41.7,42.73598,-77.84183,,F
1578,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2017-10-17 10:00,chloride (as cl),52.8,mg/l,52.8,42.73598,-77.84183,,F
1579,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2019-06-10 16:00,chloride (as cl),42.8,mg/l,42.8,42.73598,-77.84183,,F
1580,04-RAGA-1.4,4,7,Southwestern Lake Ontario,2019-04-15 17:00,chloride (as cl),26.3,mg/l,26.3,42.73598,-77.84183,,F
1581,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2015-05-11,chloride (as cl),46,mg/l,46,42.68074,-77.78448,,F
1582,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2015-06-15 10:00,chloride (as cl),31.3,mg/l,31.3,42.68074,-77.78448,,F
1583,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2015-09-22 10:00,chloride (as cl),55.8,mg/l,55.8,42.68074,-77.78448,,F
1584,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2019-07-24 15:30,chloride (as cl),40.8,mg/l,40.8,42.68074,-77.78448,,F
1585,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2015-08-04 13:00,chloride (as cl),53.1,mg/l,53.1,42.68074,-77.78448,,F
1586,04-RAGA-9.3,4,7,Southwestern Lake Ontario,2015-10-27 10:00,chloride (as cl),53.1,mg/l,53.1,42.68074,-77.78448,,F
1587,04-RAGA_T40-0.2,4,7,Southwestern Lake Ontario,2019-07-24 20:45,chloride (as cl),,mg/l,0.25,42.47622,-77.84345,,F
1588,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-10-27 12:00,chloride (as cl),34.1,mg/l,34.1,42.72271,-77.50155,,F
1589,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-09-22 12:30,chloride (as cl),34.4,mg/l,34.4,42.72271,-77.50155,,F
1590,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-04-21 12:00,chloride (as cl),21.5,mg/l,21.5,42.72271,-77.50155,,F
1591,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2019-07-23 17:00,chloride (as cl),24,mg/l,24,42.72271,-77.50155,,F
1592,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-06-16 11:00,chloride (as cl),14.6,mg/l,14.6,42.72271,-77.50155,,F
1593,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-08-04 11:00,chloride (as cl),25.7,mg/l,25.7,42.72271,-77.50155,,F
1594,04-RICM_T9-0.4,4,7,Southwestern Lake Ontario,2015-05-11 11:00,chloride (as cl),25.9,mg/l,25.9,42.72271,-77.50155,,F
1595,04-RUSH-0.4,4,7,Southwestern Lake Ontario,2019-07-24 18:00,chloride (as cl),8.3,mg/l,8.3,42.46475,-78.09518,,F
1596,04-SENP_T32-0.6,4,7,Oswego,2019-07-18 12:20,chloride (as cl),38.2,mg/l,38.2,42.744038,-77.352323,,F
1597,04-SILO-3.6,4,7,Southwestern Lake Ontario,2019-07-24 13:00,chloride (as cl),54.7,mg/l,54.7,42.71255,-77.96322,,F
1598,04-SILO-3.6,4,7,Southwestern Lake Ontario,2010-04-29 8:43,chloride (as cl),76.1,mg/l,76.1,42.71255,-77.96322,,F
1599,04-SPRG-0.3,4,7,Southwestern Lake Ontario,2010-04-29 10:35,chloride (as cl),57.7,mg/l,57.7,42.96016,-77.61893,,F
1600,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-10-28 9:00,chloride (as cl),78.2,mg/l,78.2,42.934404,-77.606905,,F
1601,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-09-22 10:00,chloride (as cl),87.5,mg/l,87.5,42.934404,-77.606905,,F
1602,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-06-16 10:00,chloride (as cl),32.1,mg/l,32.1,42.934404,-77.606905,,F
1603,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-04-20 14:00,chloride (as cl),87.1,mg/l,87.1,42.934404,-77.606905,,F
1604,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-05-12 9:00,chloride (as cl),58.5,mg/l,58.5,42.934404,-77.606905,,F
1605,04-SPRG-2.5,4,7,Southwestern Lake Ontario,2015-08-04 10:00,chloride (as cl),83.5,mg/l,83.5,42.934404,-77.606905,,F
1606,04-SPRN_T7-0.1,4,7,Southwestern Lake Ontario,2019-07-17 19:15,chloride (as cl),51.6,mg/l,51.6,42.630513,-77.604899,,F
1607,04-TBRU-0.1,4,7,Southwestern Lake Ontario,2019-07-24 17:20,chloride (as cl),12.3,mg/l,12.3,42.571471,-78.17155,,F
1608,04-TNCR-3.7,4,7,Upper Susquehanna,2019-07-17 15:15,chloride (as cl),17.3,mg/l,17.3,42.46262,-77.405065,,F
1609,04-TOML-0.8,4,7,Southwestern Lake Ontario,2019-07-24 16:45,chloride (as cl),25.7,mg/l,25.7,42.66397,-77.80641,,F
1610,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-07-11 13:00,chloride (as cl),26.8,mg/l,26.8,42.17073,-77.98468,,F
1611,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-05-24 9:00,chloride (as cl),19.7,mg/l,19.7,42.17073,-77.98468,,F
1612,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2019-07-25 12:30,chloride (as cl),20.7,mg/l,20.7,42.17073,-77.98468,,F
1613,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-06-16 9:00,chloride (as cl),20.8,mg/l,20.8,42.17073,-77.98468,,F
1614,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-10-19 10:00,chloride (as cl),31,mg/l,31,42.17073,-77.98468,,F
1615,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-10-28 10:00,chloride (as cl),26.7,mg/l,26.7,42.17073,-77.98468,,F
1616,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-05-11 9:00,chloride (as cl),23.1,mg/l,23.1,42.17073,-77.98468,,F
1617,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-04-12,chloride (as cl),13.2,mg/l,13.2,42.17073,-77.98468,,F
1618,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-11-09 10:00,chloride (as cl),20.6,mg/l,20.6,42.17073,-77.98468,,F
1619,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-06-14 10:00,chloride (as cl),25,mg/l,25,42.17073,-77.98468,,F
1620,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-08-11,chloride (as cl),32.6,mg/l,32.6,42.17073,-77.98468,,F
1621,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-05-03 10:00,chloride (as cl),15.2,mg/l,15.2,42.17073,-77.98468,,F
1622,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-09-27 10:00,chloride (as cl),25.7,mg/l,25.7,42.17073,-77.98468,,F
1623,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-09-22 9:00,chloride (as cl),37.9,mg/l,37.9,42.17073,-77.98468,,F
1624,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2005-09-06 10:00,chloride (as cl),26.4,mg/l,26.4,42.17073,-77.98468,,F
1625,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-04-20 11:00,chloride (as cl),18.6,mg/l,18.6,42.17073,-77.98468,,F
1626,04-UGNS-132.0,4,7,Southwestern Lake Ontario,2015-08-04 11:00,chloride (as cl),37.7,mg/l,37.7,42.17073,-77.98468,,F
1627,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2019-10-23 13:00,chloride (as cl),16.5,mg/l,16.5,42.11866,-77.94654,,T
1628,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2019-04-16 15:00,chloride (as cl),9.2,mg/l,9.2,42.11866,-77.94654,,T
1629,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2019-08-13 16:00,chloride (as cl),16.8,mg/l,16.8,42.11866,-77.94654,,T
1630,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2018-08-14 16:00,chloride (as cl),12.6,mg/l,12.6,42.11866,-77.94654,,T
1631,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2017-08-15 12:00,chloride (as cl),20.4,mg/l,20.4,42.11866,-77.94654,,T
1632,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2019-06-12 14:00,chloride (as cl),11.9,mg/l,11.9,42.11866,-77.94654,,T
1633,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2018-04-16 16:00,chloride (as cl),11,mg/l,11,42.11866,-77.94654,,T
1634,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2017-10-19 10:00,chloride (as cl),23.9,mg/l,23.9,42.11866,-77.94654,,T
1635,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2018-10-17 13:00,chloride (as cl),8.96,mg/l,8.96,42.11866,-77.94654,,T
1636,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2018-06-13 14:00,chloride (as cl),15.4,mg/l,15.4,42.11866,-77.94654,,T
1637,04-UGNS-137.8,4,7,Southwestern Lake Ontario,2017-06-15 10:00,chloride (as cl),13.4,mg/l,13.4,42.11866,-77.94654,,T
1638,04-UGNS-146.5,4,7,Southwestern Lake Ontario,2019-07-25 15:45,chloride (as cl),13.6,mg/l,13.6,42.02639,-77.90482,,F
1639,04-UGNS-60.8,4,7,Southwestern Lake Ontario,2019-07-24 15:30,chloride (as cl),15.3,mg/l,15.3,42.77677,-77.84115,,F
1640,04-UGNS-97.8,4,7,Southwestern Lake Ontario,2019-07-24 17:15,chloride (as cl),14.1,mg/l,14.1,42.479779,-78.065036,,F
1641,04-UGNS_T186-0.1,4,7,Southwestern Lake Ontario,2019-07-25 13:00,chloride (as cl),14.7,mg/l,14.7,42.102116,-77.938592,,T
1642,04-UGNS_T30-1.2,4,7,Southwestern Lake Ontario,2019-07-23 16:00,chloride (as cl),85,mg/l,85,42.949618,-77.71784,,F
1643,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-10-04 11:30,chloride (as cl),20.3,mg/l,20.3,42.22302,-77.8727,,F
1644,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-06-28 11:00,chloride (as cl),15.4,mg/l,15.4,42.22302,-77.8727,,F
1645,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-04-26 11:10,chloride (as cl),19.9,mg/l,19.9,42.22302,-77.8727,,F
1646,04-VANM-8.2,4,7,Southwestern Lake Ontario,2019-07-25 12:00,chloride (as cl),9.4,mg/l,9.4,42.22302,-77.8727,,F
1647,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-08-16 11:15,chloride (as cl),23,mg/l,23,42.22302,-77.8727,,F
1648,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-09-14 11:15,chloride (as cl),22.2,mg/l,22.2,42.22302,-77.8727,,F
1649,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-05-18 11:10,chloride (as cl),15.7,mg/l,15.7,42.22302,-77.8727,,F
1650,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-10-25 11:25,chloride (as cl),14.5,mg/l,14.5,42.22302,-77.8727,,F
1651,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-07-26 11:00,chloride (as cl),21.6,mg/l,21.6,42.22302,-77.8727,,F
1652,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-04-05 11:10,chloride (as cl),19.3,mg/l,19.3,42.22302,-77.8727,,F
1653,04-VANM-8.2,4,7,Southwestern Lake Ontario,2010-06-14 10:55,chloride (as cl),16.3,mg/l,16.3,42.22302,-77.8727,,F
1654,04-VCAM-0.4,4,7,Southwestern Lake Ontario,2010-06-16 9:35,chloride (as cl),35.2,mg/l,35.2,42.25177,-78.05797,,F
