"LAKE_WATERBODY_NAME","SAMPLE_DATE","SAMPLE_TIME","INFORMATION_TYPE","CHARACTERISTIC_NAME","RSLT_RESULT_SAMPLE_FRACTION","RSLT_RESULT_UNIT","RSLT_PROFILE_DEPTH","RSLT_RESULT_VALUE","HS_HAB_STATUS","HS_HAB_STATUS_DATE","HS_HAB_STATUS_REMARK"
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",11,0.44,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",11,6.28,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",11,6.14,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",11,1.42,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",11,55.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",11,4.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",11,69.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",11,62.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",11,15.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",11,281,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",11,268,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",11,203,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",11,300,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",11,262,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PH",NA,"pH units",11,6.73,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",11,6.28,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",11,7.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PH",NA,"pH units",11,6.33,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",11,700,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",11,412,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",11,1297,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",11,526,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",11,716,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",11,90.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",11,118.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",11,188.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",11,91.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",11,114.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",11,13.44,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",11,18.68,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",11,17.91,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",11,13.88,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","TEMPERATURE",NA,"deg C",11,18.95,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",12,1.99,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",12,1.04,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",12,3.36,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",12,2.3,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",12,5.57,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",12,0.52,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",12,6.15,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",12,6.19,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",12,55.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",12,5.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",12,67.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",12,62.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",12,283,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",12,248,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",12,135,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",12,301,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PH",NA,"pH units",12,6.65,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",12,6.22,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",12,7.12,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",12,603,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",12,661,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",12,1804,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",12,540,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",12,90.6,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",12,117.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",12,193.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",12,90.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",12,13.33,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",12,18.63,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",12,17.76,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",12,13.56,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",13,1.37,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",13,0.71,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",13,2.12,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",13,5.21,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",13,0,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",13,6.26,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",13,51.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",13,0,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",13,62.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",13,285,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",13,214,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",13,302,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PH",NA,"pH units",13,6.59,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",13,6.18,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PH",NA,"pH units",13,6.56,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",13,627,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",13,556,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",13,673,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",13,91.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",13,121.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",13,89.3,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",13,13.06,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",13,18.44,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",13,13.33,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",13.5,0.85,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",13.5,0,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",13.5,0,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",13.5,161,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",13.5,6.18,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",13.5,718,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",13.5,126.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",13.5,18.32,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",14,14.67,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",14,2.06,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",14,5.15,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",14,6.44,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",14,51.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",14,63.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",14,284,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",14,302,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PH",NA,"pH units",14,6.53,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",14,2381,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",14,640,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",14,90.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",14,87.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",14,12.95,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",14,12.92,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",15,1.04,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",15,5.73,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",15,56.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",15,305,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",15,475,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",15,88.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",15,12.66,NA,NA,NA
